Lintang,Bujur,Kedalaman(KM),Timestamp,Kelas
-6.17,129.79,169,1519818280.0,4
-7.41,106.0,10,1519613851.0,4
-2.14,100.62,60,1518404213.0,4
-7.59,127.97,18,1529838313.0,4
4.22,126.59,10,1527756263.0,4
-5.19,133.97,68,1533262095.0,4
-11.25,115.02,10,1515529636.0,4
-9.72,121.58,104,1515611025.0,4
-7.95,115.84,21,1517525953.0,4
-9.4,112.87,10,1531977429.0,4
-9.7,112.87,10,1531979149.0,4
-8.15,117.82,18,1530052661.0,4
-1.65,99.75,10,1532091622.0,4
5.33,94.38,93,1515826977.0,4
-10.98,110.42,41,1526459418.0,4
-0.12,97.31,14,1518561963.0,4
-9.17,115.61,95,1526958102.0,4
-2.86,100.37,38,1519244732.0,4
-9.65,115.22,31,1530555542.0,4
-6.45,129.99,117,1526050531.0,4
-9.48,126.29,73,1518457856.0,4
-4.98,102.88,55,1528068695.0,4
3.18,128.1,140,1519016693.0,4
-7.58,128.23,151,1518182264.0,4
-7.13,132.04,98,1519797380.0,4
0.27,122.06,166,1532308714.0,4
-3.11,139.78,30,1529110244.0,4
-6.61,129.46,25,1515777094.0,4
-7.1,129.3,200,1529054788.0,4
3.38,126.69,49,1532270607.0,4
-4.45,125.54,439,1530041604.0,4
-4.32,102.01,40,1526745823.0,4
-7.02,129.61,140,1519561325.0,4
0.81,99.95,178,1519070959.0,4
-9.63,117.7,79,1518802106.0,4
-7.59,121.63,422,1531307916.0,4
-7.01,127.07,400,1516212062.0,4
4.66,126.83,40,1527949570.0,4
1.45,127.36,112,1531150296.0,4
2.77,128.57,231,1528245129.0,4
-1.3,120.55,10,1518618534.0,4
-5.75,110.38,530,1530805024.0,4
-11.31,118.65,10,1525627942.0,4
-8.24,107.62,10,1531723162.0,4
-7.47,128.48,147,1517869988.0,4
