Lintang,Bujur,Kedalaman(KM),Magnitudo(SR),Timestamp
4.38,124.15,10,4.2,1529961159.0
-6.59,107.1,23,2.9,1529967001.0
-9.41,116.67,38,3.5,1529969181.0
-2.83,130.38,15,3.3,1529972741.0
-3.24,140.03,10,3.0,1529972837.0
-0.28,123.54,10,2.7,1529973886.0
-7.21,106.06,19,2.9,1529985250.0
0.19,122.31,137,3.0,1529985353.0
1.35,121.81,10,2.2,1529986774.0
-0.25,122.7,59,2.9,1529987339.0
-6.55,129.9,199,4.3,1529988033.0
-0.09,132.84,27,2.9,1529988351.0
0.01,130.79,14,2.8,1529996269.0
-8.74,118.39,107,2.9,1529998264.0
-2.76,140.32,10,2.9,1529998728.0
-7.66,109.31,25,2.9,1530005692.0
-9.04,123.29,100,3.7,1530005703.0
-1.86,100.38,13,4.7,1530024045.0
-5.75,130.92,10,4.7,1530024532.0
-0.2,126.95,31,3.7,1530027457.0
0.97,122.74,47,3.1,1530028912.0
1.79,97.96,10,3.2,1530031214.0
-7.79,123.46,187,3.2,1530031785.0
2.57,128.26,228,3.6,1530032854.0
-0.23,132.73,10,3.3,1530034129.0
-0.07,132.76,10,3.4,1530034316.0
-0.07,123.25,161,3.3,1530036396.0
0.11,122.85,10,2.2,1530038999.0
-4.45,125.54,439,4.7,1530041604.0
2.05,124.01,10,3.0,1530042145.0
-7.75,105.96,10,3.9,1530043263.0
0.37,121.16,10,2.2,1530045113.0
1.01,121.47,10,2.2,1530045406.0
-5.65,103.71,10,3.2,1530045596.0
-9.12,112.09,10,4.4,1530046102.0
-5.59,104.53,10,3.8,1530047233.0
-9.37,117.62,31,3.1,1530047546.0
-1.02,131.01,10,1.8,1530048888.0
-4.49,133.54,10,4.3,1530049009.0
2.66,125.59,157,3.3,1530049930.0
2.52,128.39,226,3.7,1530050495.0
1.9,124.24,10,3.0,1530051708.0
-8.15,117.82,18,4.6,1530052661.0
-8.06,117.83,11,4.2,1530053133.0
-6.11,102.36,10,3.8,1530053559.0
1.66,121.45,14,2.3,1530053761.0
-9.65,121.81,13,3.2,1530054244.0
0.14,122.18,29,1.8,1530054921.0
0.59,126.18,48,5.4,1530056666.0
0.56,126.15,10,4.3,1530057354.0
-7.56,106.19,10,3.1,1530061612.0
-0.67,131.57,12,2.5,1530062225.0
-8.74,124.13,10,2.9,1530067234.0
-0.34,123.19,58,2.5,1530072802.0
2.9,125.23,10,3.5,1530073976.0
1.19,96.98,23,4.6,1530074318.0
1.1,97.14,11,3.3,1530078242.0
-1.36,120.74,10,3.4,1530078249.0
-9.51,117.99,10,3.3,1530078503.0
-6.75,129.71,187,4.0,1530078924.0
1.8,97.45,40,3.1,1530079272.0
-0.86,131.24,32,1.6,1530085360.0
-0.13,123.56,125,2.1,1530086350.0
-9.34,118.5,21,3.1,1530086874.0
-9.25,122.52,31,2.7,1530087679.0
1.31,98.14,10,3.5,1530087817.0
2.11,127.21,53,2.7,1530091391.0
0.55,120.85,46,3.5,1530091837.0
-2.58,129.6,70,4.2,1530092944.0
-0.7,122.63,10,4.2,1530100138.0
1.01,121.85,20,3.1,1530106665.0
-8.17,115.85,248,2.8,1530109276.0
-0.33,122.96,28,2.3,1530109781.0
-9.15,116.09,32,2.7,1530110264.0
-6.31,130.17,186,4.6,1530116112.0
-8.25,119.72,166,4.3,1530122130.0
-1.36,99.19,10,3.7,1530122150.0
-7.65,106.63,35,2.8,1530122257.0
-6.73,106.47,11,2.4,1530130101.0
0.25,122.25,26,2.5,1530135326.0
2.58,127.06,11,3.5,1530135357.0
-0.99,130.64,10,3.0,1530138154.0
0.94,121.04,23,3.5,1530140592.0
1.07,99.51,10,3.5,1530141196.0
-8.82,110.26,27,4.3,1530144480.0
-2.64,127.62,38,5.0,1530157752.0
-3.18,130.64,19,3.2,1530167536.0
-3.05,130.6,15,3.4,1530167906.0
0.92,96.95,12,3.9,1530180105.0
-9.01,112.67,28,4.0,1530180127.0
-7.46,110.07,258,4.1,1530185168.0
-8.27,107.63,10,3.2,1530189796.0
4.48,96.26,12,4.5,1530198930.0
-6.86,130.18,194,4.8,1530201074.0
2.51,128.52,223,5.0,1530203727.0
-7.22,107.15,118,3.5,1530204150.0
-0.4,98.84,11,3.6,1530210747.0
0.27,122.26,179,3.0,1530223203.0
0.3,122.06,19,2.6,1530229984.0
-8.4,108.76,35,3.7,1530232296.0
-7.09,129.8,130,4.7,1530236397.0
1.69,127.4,108,4.3,1530237354.0
-9.01,127.5,39,4.8,1530240524.0
-1.71,139.05,10,4.4,1530245688.0
-7.04,128.03,114,4.2,1530246147.0
4.42,123.08,507,3.8,1530246581.0
-1.74,127.17,14,3.6,1530247073.0
2.17,121.54,12,2.7,1530249174.0
1.18,121.11,46,2.6,1530249635.0
-6.04,105.39,10,3.8,1530255246.0
-8.23,119.78,177,4.3,1530255348.0
1.02,127.33,157,3.6,1530256065.0
0.33,125.28,10,3.7,1530261891.0
-0.25,125.35,10,3.2,1530268312.0
0.28,124.63,67,3.2,1530272973.0
-4.24,102.05,48,4.6,1530273509.0
-2.91,140.22,10,3.8,1530273694.0
-7.61,106.48,51,4.0,1530274619.0
1.03,126.84,18,3.9,1530274772.0
-1.99,100.98,32,2.9,1530275839.0
1.91,99.11,17,3.4,1530277438.0
2.46,94.91,22,3.9,1530277923.0
-0.39,123.21,50,2.4,1530281520.0
-6.82,104.88,21,3.5,1530285335.0
0.82,125.75,10,3.2,1530286233.0
1.31,99.02,87,3.1,1530289462.0
4.05,97.01,25,3.5,1530294181.0
-9.75,117.92,15,3.3,1530296303.0
-0.14,122.53,102,2.4,1530296758.0
-7.34,107.56,10,2.9,1530299090.0
-3.55,140.48,10,4.0,1530313225.0
-1.29,120.33,10,3.6,1530323166.0
-0.18,122.9,19,2.3,1530326507.0
-8.04,128.21,183,4.2,1530337280.0
-10.16,120.53,73,2.2,1530342557.0
0.08,124.88,13,3.2,1530342779.0
-2.82,140.32,10,1.8,1530345732.0
-7.75,128.25,83,5.1,1530349082.0
-8.98,111.3,13,2.8,1530357296.0
-1.17,97.89,28,4.2,1530359789.0
-8.92,108.3,24,3.6,1530364952.0
0.2,122.13,143,2.0,1530366342.0
-0.01,121.86,144,2.0,1530367392.0
-3.8,118.84,10,2.9,1530367468.0
-10.12,123.82,15,2.3,1530370039.0
0.22,122.67,148,1.5,1530370605.0
-0.59,119.96,10,2.7,1530371170.0
-8.03,107.89,19,3.7,1530375517.0
-8.5,118.87,10,3.1,1530376493.0
-4.4,102.65,58,4.3,1530378505.0
0.67,123.41,16,2.6,1530379301.0
-8.02,106.81,31,2.9,1530380102.0
-6.1,119.66,78,3.4,1530388633.0
0.0,123.19,159,2.8,1530398659.0
-10.66,123.29,20,3.0,1530398742.0
-8.7,116.14,120,4.5,1530399615.0
1.19,128.84,10,4.1,1530399938.0
-7.66,118.43,167,2.6,1530402275.0
-4.52,120.7,26,3.1,1530404782.0
-6.64,104.82,10,4.0,1530406624.0
-7.94,117.59,16,3.4,1530411060.0
-9.55,120.91,19,3.4,1530416806.0
-0.02,122.93,135,2.3,1530422207.0
0.12,124.31,20,3.1,1530423617.0
-6.69,126.88,459,4.1,1530435824.0
-3.82,119.14,10,3.5,1530440064.0
-7.77,118.99,10,3.9,1530440814.0
-7.68,117.74,10,2.9,1530441480.0
-0.22,122.19,10,2.2,1530442119.0
-8.84,121.83,10,2.7,1530442295.0
-8.78,116.23,82,2.8,1530442565.0
1.59,123.74,10,2.1,1530443602.0
-10.11,118.66,10,2.9,1530443936.0
-8.52,108.84,28,3.1,1530446759.0
1.42,98.74,12,2.6,1530455967.0
-4.83,103.5,68,2.8,1530456816.0
-9.18,119.12,25,3.0,1530460188.0
-9.6,124.03,38,3.4,1530460683.0
4.49,126.2,190,4.2,1530462191.0
1.02,98.84,72,3.6,1530463699.0
-0.28,122.97,59,2.2,1530465343.0
0.56,121.26,10,2.5,1530466314.0
-7.48,126.58,322,4.5,1530472067.0
-7.26,105.17,27,3.5,1530480491.0
0.24,122.1,170,4.0,1530483390.0
-7.31,107.59,10,2.9,1530485393.0
-6.35,104.96,19,3.5,1530486895.0
-2.43,130.04,10,3.3,1530490308.0
-7.96,117.57,14,3.7,1530492270.0
-1.44,120.16,10,3.2,1530493199.0
-0.16,122.61,94,3.1,1530495255.0
0.84,122.31,197,2.8,1530495941.0
0.31,122.04,166,4.3,1530517966.0
-8.83,118.11,12,1.7,1530521806.0
1.89,127.3,92,3.7,1530523434.0
-7.24,127.76,171,4.7,1530525755.0
-9.43,125.33,10,3.5,1530530524.0
-0.51,133.35,10,3.0,1530531520.0
-3.65,139.83,15,4.4,1530531793.0
-0.07,123.22,133,2.6,1530550212.0
-5.26,119.96,10,3.7,1530554202.0
-9.65,115.22,31,4.9,1530555542.0
-8.69,108.63,38,3.7,1530558982.0
-0.34,123.0,66,2.7,1530564926.0
-0.3,122.47,43,2.7,1530567373.0
0.31,124.71,14,3.5,1530571643.0
-4.99,103.05,26,3.2,1530571889.0
-0.27,122.87,55,2.5,1530572195.0
-10.05,107.13,27,4.9,1530576871.0
0.7,124.77,14,3.9,1530584649.0
-8.08,106.35,41,4.3,1530585983.0
0.61,123.76,264,3.8,1530600134.0
-4.54,102.79,61,3.3,1530600719.0
-9.68,118.84,10,3.0,1530601281.0
0.82,99.2,80,4.4,1530601565.0
-8.69,124.03,10,2.6,1530603238.0
1.8,123.13,10,2.6,1530613828.0
-9.88,119.03,51,3.8,1530614461.0
0.21,122.0,164,2.6,1530626294.0
0.72,122.64,33,4.2,1530627328.0
-0.33,122.94,71,3.6,1530642207.0
-7.97,107.04,33,3.3,1530646524.0
1.64,127.27,112,4.1,1530647637.0
-9.96,119.01,58,5.2,1530656088.0
-9.81,118.97,17,3.4,1530656748.0
-9.91,119.01,37,4.9,1530659074.0
0.28,98.68,11,3.7,1530659683.0
-9.87,118.97,20,3.5,1530659865.0
-9.86,118.95,25,3.7,1530664369.0
-9.87,118.97,32,3.1,1530667078.0
3.73,128.03,148,4.2,1530671353.0
0.77,121.78,71,2.4,1530672061.0
2.35,95.72,13,3.7,1530678208.0
-0.28,122.89,10,2.5,1530684677.0
1.42,125.12,56,3.2,1530685507.0
-3.17,130.87,13,4.4,1530691247.0
1.21,126.14,22,3.7,1530691858.0
3.04,127.93,19,4.0,1530695493.0
-8.68,110.24,50,2.9,1530696230.0
-7.28,107.71,10,3.9,1530704723.0
-6.1,131.53,113,4.7,1530704734.0
-0.88,120.94,10,3.2,1530708958.0
-6.49,128.5,291,4.4,1530713722.0
-2.75,136.75,21,4.2,1530716018.0
-8.93,112.68,34,3.8,1530719981.0
-8.66,112.54,118,4.1,1530725208.0
1.23,122.43,10,4.1,1530730161.0
1.41,122.67,19,3.3,1530730768.0
-8.25,127.63,10,4.4,1530734859.0
-0.24,123.41,142,3.7,1530737655.0
1.07,98.25,27,3.4,1530760753.0
-1.82,140.11,10,2.7,1530772438.0
-0.13,123.25,109,3.4,1530775701.0
-9.05,110.39,13,3.3,1530780999.0
-7.65,105.93,10,3.4,1530784149.0
-5.75,110.38,530,4.8,1530805024.0
-9.91,116.82,27,3.0,1530810879.0
-0.1,125.27,10,3.9,1530811477.0
-7.49,128.51,10,5.0,1530827493.0
-0.2,122.68,10,2.5,1530845988.0
4.57,128.19,10,4.5,1530847508.0
-8.69,123.03,143,2.9,1530851627.0
-8.6,124.55,10,2.7,1530852397.0
0.86,120.84,16,1.9,1530870261.0
-6.16,104.38,18,4.1,1530870521.0
-9.68,117.43,10,3.2,1530909681.0
-6.9,106.44,15,3.2,1530910431.0
-6.9,106.43,10,4.4,1530910566.0
-6.91,106.43,10,4.1,1530910875.0
-7.09,106.44,10,2.9,1530911688.0
1.23,122.21,29,2.1,1530911842.0
0.93,98.11,41,3.3,1530911949.0
-7.0,106.45,18,2.6,1530912260.0
-6.92,106.43,10,4.6,1530915503.0
-6.91,106.4,10,4.7,1530915825.0
-6.92,106.35,10,3.9,1530915946.0
-6.93,106.35,11,3.2,1530916668.0
-6.91,106.41,19,2.6,1530917002.0
-6.9,106.42,12,3.6,1530917496.0
3.53,126.79,10,3.8,1530919801.0
-6.89,106.5,10,2.6,1530920102.0
0.41,119.94,60,3.5,1530920312.0
0.29,122.03,118,3.4,1530921025.0
-8.01,107.94,21,3.2,1530921399.0
-6.93,106.53,10,2.5,1530922617.0
-9.44,125.51,13,3.6,1530922798.0
-9.29,125.55,12,3.2,1530922963.0
-6.88,106.42,17,2.6,1530925284.0
-7.03,106.63,13,2.3,1530925656.0
4.92,96.01,10,4.5,1530925776.0
-6.88,106.36,12,3.3,1530927526.0
-6.92,106.4,11,3.1,1530927771.0
-0.02,123.13,82,2.0,1530928233.0
-10.1,121.49,91,3.4,1530928491.0
-6.82,106.47,14,3.1,1530928878.0
-6.93,106.37,10,2.8,1530929517.0
-6.92,106.33,11,2.7,1530929651.0
-6.57,106.44,15,2.8,1530930861.0
-6.77,106.66,19,2.4,1530931103.0
-6.75,106.4,21,2.5,1530933290.0
-6.91,106.41,18,2.7,1530934729.0
-6.87,106.39,14,2.7,1530935228.0
-0.01,122.83,157,2.8,1530936674.0
1.39,124.06,215,3.7,1530938170.0
-7.51,124.49,17,3.1,1530938305.0
-6.72,106.41,15,2.6,1530939018.0
-7.27,106.73,35,2.6,1530939414.0
-6.74,106.15,28,3.1,1530939713.0
-0.47,122.27,10,2.6,1530940450.0
-8.16,117.94,10,3.2,1530940503.0
2.92,98.83,172,4.0,1530942157.0
-6.83,106.61,10,2.1,1530943125.0
-6.9,106.54,11,2.6,1530945336.0
-8.09,107.9,20,3.4,1530946521.0
-6.82,106.59,10,2.2,1530948454.0
-5.31,105.03,12,3.4,1530961655.0
1.72,99.56,178,4.2,1530961820.0
-0.12,121.67,24,2.5,1530962034.0
-9.8,112.95,10,4.3,1530968253.0
-7.97,107.9,22,3.2,1530968767.0
-6.92,106.37,12,2.6,1530976879.0
0.35,98.52,22,4.2,1530977155.0
-5.0,124.65,393,3.3,1530987345.0
1.07,121.34,10,3.0,1530990887.0
-6.93,106.4,11,3.0,1530990941.0
-0.14,123.87,101,3.4,1530997364.0
-0.8,100.17,84,3.1,1531001981.0
-8.88,110.64,70,4.2,1531003999.0
0.17,98.37,36,3.1,1531007558.0
-6.2,131.82,108,4.4,1531007757.0
-9.51,112.89,10,3.8,1531011308.0
-7.91,107.91,10,2.9,1531034043.0
-7.42,106.12,24,3.0,1531034684.0
2.3,126.76,10,3.6,1531047134.0
-9.95,119.0,51,4.2,1531047867.0
0.45,123.09,70,2.2,1531050191.0
-1.05,130.31,10,2.9,1531050660.0
-2.74,140.36,10,1.4,1531050741.0
-3.79,139.84,10,2.7,1531050962.0
-1.96,140.07,10,2.6,1531051391.0
0.27,122.1,160,2.0,1531051946.0
-3.79,139.9,10,2.3,1531052004.0
-9.21,116.17,10,2.2,1531052423.0
-6.32,103.7,10,3.3,1531053136.0
-5.86,103.31,59,4.9,1531053998.0
-6.9,106.42,14,2.7,1531054355.0
-6.9,106.44,10,3.5,1531054944.0
-6.45,130.2,164,4.8,1531055008.0
-6.91,106.36,14,2.7,1531055773.0
-8.76,124.3,97,2.9,1531056142.0
-6.96,106.47,17,2.1,1531056651.0
-1.91,128.93,41,4.9,1531057310.0
1.09,122.72,15,3.9,1531060056.0
-1.31,120.23,10,3.5,1531081881.0
-6.92,106.39,10,3.0,1531082323.0
2.34,99.05,152,5.0,1531089625.0
-8.76,112.38,87,3.6,1531091427.0
-7.25,107.61,10,2.6,1531097840.0
0.53,121.52,70,3.2,1531100473.0
-1.95,98.81,27,3.6,1531100766.0
-9.26,125.12,10,3.1,1531102475.0
-9.17,125.83,14,4.4,1531103583.0
-4.65,129.6,22,3.9,1531119976.0
-0.35,122.83,10,2.7,1531121876.0
1.93,121.37,22,2.7,1531124844.0
-8.75,123.97,127,3.4,1531137386.0
-9.5,118.56,23,3.1,1531150145.0
-7.96,106.85,10,2.8,1531150272.0
1.45,127.36,112,4.8,1531150296.0
-9.29,123.87,89,3.6,1531151486.0
-2.88,99.99,26,4.8,1531160670.0
-8.19,118.5,192,3.7,1531172232.0
-2.8,100.02,25,3.2,1531173686.0
-8.18,107.32,11,3.7,1531174103.0
-3.26,127.43,30,3.1,1531185105.0
-9.33,115.16,46,3.2,1531186405.0
-5.3,133.8,10,4.8,1531187626.0
0.57,125.13,13,3.4,1531203334.0
1.47,122.16,10,3.3,1531208803.0
0.21,99.83,127,4.2,1531209433.0
0.26,122.06,193,5.1,1531211601.0
-0.06,122.86,163,2.8,1531213959.0
0.46,121.0,14,2.6,1531253404.0
-2.84,129.52,33,3.4,1531254108.0
-0.22,124.6,10,4.9,1531272174.0
-7.11,129.29,172,4.5,1531278150.0
2.83,96.54,38,3.4,1531284166.0
-0.43,124.0,86,4.0,1531290366.0
4.37,96.23,11,4.2,1531299728.0
-11.3,118.5,10,4.1,1531302335.0
-7.59,121.63,422,4.7,1531307916.0
-0.46,123.05,49,2.8,1531312738.0
-0.1,123.17,160,3.4,1531315767.0
-9.41,124.3,14,3.0,1531318073.0
0.31,122.28,141,2.9,1531327075.0
-6.46,104.82,10,3.3,1531327203.0
-1.72,113.53,14,4.4,1531352649.0
-11.05,116.22,10,3.6,1531357145.0
0.79,121.62,75,3.3,1531373772.0
-9.4,118.72,30,3.7,1531375406.0
-2.22,101.44,10,4.0,1531389221.0
-7.49,130.82,39,4.8,1531401049.0
3.29,127.24,29,4.7,1531402500.0
-6.86,106.49,10,3.7,1531403832.0
-0.02,123.76,111,3.2,1531412907.0
0.25,127.27,113,4.5,1531414952.0
1.25,124.56,228,4.1,1531423776.0
-8.9,124.36,111,4.3,1531426864.0
-4.86,138.54,10,4.7,1531427650.0
-9.09,116.18,75,3.8,1531435008.0
-8.66,115.36,75,2.8,1531436416.0
-7.42,128.62,186,4.9,1531453439.0
-5.2,104.22,10,2.8,1531457763.0
0.92,122.63,35,2.1,1531459047.0
2.52,99.11,189,4.8,1531479761.0
0.34,122.53,98,3.9,1531504359.0
-7.61,128.87,123,5.1,1531508102.0
-0.19,123.69,111,3.6,1531539620.0
-6.51,130.78,96,4.6,1531550995.0
-5.2,102.97,45,4.9,1531554013.0
0.8,121.72,34,2.3,1531558832.0
0.77,128.11,16,3.1,1531559070.0
-3.43,139.87,22,3.7,1531559651.0
-10.17,124.13,28,3.3,1531559946.0
-2.68,140.4,31,4.1,1531560319.0
-8.37,118.84,165,3.0,1531562023.0
-1.29,120.65,10,3.2,1531570819.0
-8.02,117.2,22,3.2,1531573985.0
-9.24,123.59,101,3.3,1531579092.0
2.06,128.36,227,4.3,1531593186.0
-7.02,122.24,10,4.1,1531594167.0
-8.17,120.04,189,4.0,1531597142.0
-3.07,139.82,92,5.0,1531602567.0
0.19,121.89,29,3.6,1531608972.0
-6.96,106.35,10,4.7,1531614372.0
1.4,127.27,139,4.1,1531630940.0
-9.36,110.38,10,4.2,1531632567.0
-3.55,128.62,10,3.7,1531634246.0
-9.31,110.33,18,3.7,1531634652.0
-9.35,110.35,10,4.0,1531637161.0
-8.78,119.5,132,4.9,1531638237.0
2.69,125.26,227,3.4,1531639194.0
-8.18,107.1,10,2.7,1531643668.0
0.28,98.67,10,3.1,1531652732.0
-8.78,118.33,122,4.0,1531654769.0
-3.61,129.3,18,3.9,1531660253.0
2.59,128.17,189,3.7,1531661397.0
-8.26,123.54,10,3.2,1531661569.0
-9.01,115.39,114,4.8,1531673331.0
-8.78,110.91,32,2.8,1531686731.0
-8.61,117.07,12,3.1,1531693964.0
4.76,96.37,26,4.1,1531695025.0
2.03,128.1,14,4.2,1531703367.0
-8.24,107.62,10,4.7,1531723162.0
-0.4,124.46,13,4.2,1531731079.0
-3.95,140.1,76,3.7,1531735169.0
-9.21,110.37,10,3.5,1531735438.0
-6.89,106.38,11,2.6,1531737853.0
-8.89,124.06,10,2.5,1531742793.0
-7.52,103.13,10,4.7,1531742810.0
-3.12,130.59,10,4.2,1531749315.0
-1.66,139.73,10,3.5,1531751068.0
-0.33,100.44,10,4.1,1531760553.0
-0.38,100.49,10,3.3,1531761727.0
-8.83,116.91,10,1.9,1531775566.0
-9.59,115.07,64,3.1,1531778718.0
-6.89,106.43,12,2.7,1531781279.0
0.99,125.94,12,4.8,1531833361.0
-7.67,124.9,318,4.1,1531845560.0
-8.84,117.62,10,2.2,1531862422.0
4.17,125.84,77,4.1,1531868347.0
0.95,121.24,14,3.4,1531876455.0
-8.03,122.34,228,4.4,1531883896.0
2.46,128.2,201,4.2,1531885009.0
-1.14,122.58,179,3.1,1531888876.0
3.4,124.65,235,4.6,1531888953.0
-8.12,124.0,168,3.6,1531890847.0
-8.79,122.32,109,3.6,1531897837.0
0.19,122.08,147,2.2,1531904725.0
0.64,96.53,28,3.0,1531912719.0
-3.69,140.84,10,2.9,1531918181.0
-4.9,129.67,208,4.1,1531918749.0
2.98,98.13,87,4.0,1531919544.0
-0.6,99.22,59,3.7,1531920101.0
3.21,128.22,35,4.7,1531921237.0
3.05,127.68,113,3.7,1531925065.0
1.05,123.16,16,3.5,1531929579.0
-9.49,117.57,10,2.7,1531933947.0
-9.58,116.41,13,3.3,1531934465.0
-10.34,119.02,10,3.9,1531938771.0
-9.05,124.08,10,2.9,1531946593.0
0.85,120.5,10,3.2,1531952437.0
-8.92,111.13,10,4.4,1531957078.0
-4.47,102.37,29,4.2,1531960961.0
1.54,127.19,113,4.5,1531967712.0
-6.63,107.62,10,3.0,1531970873.0
-2.83,140.3,10,2.9,1531972563.0
-9.56,112.83,12,4.5,1531976624.0
-9.4,112.87,10,4.5,1531977429.0
-9.7,112.75,59,5.5,1531977817.0
-9.54,112.82,16,4.6,1531978252.0
-9.42,112.84,10,3.4,1531978897.0
-9.54,112.86,10,4.4,1531979093.0
-9.7,112.87,10,4.6,1531979149.0
-9.84,112.83,10,4.9,1531979376.0
-9.53,112.85,10,3.6,1531980368.0
-9.56,112.84,11,3.8,1531980557.0
-9.75,112.84,10,3.9,1531980741.0
-9.81,112.83,29,3.9,1531980878.0
-9.07,112.91,11,3.6,1531981236.0
-9.48,112.83,12,3.9,1531981492.0
1.11,126.47,17,3.8,1531982074.0
-9.51,112.91,12,3.8,1531982413.0
-9.56,112.86,12,4.1,1531983617.0
-9.69,112.75,16,4.4,1531986450.0
-9.65,112.65,10,3.8,1531987404.0
-9.21,122.22,28,2.5,1531987601.0
-9.68,112.86,10,3.7,1531987827.0
-9.67,112.81,29,3.9,1531991579.0
-0.23,122.84,122,2.4,1531991622.0
-9.56,112.85,10,4.0,1531992118.0
-9.12,112.92,10,3.7,1531992899.0
0.21,120.64,10,2.3,1531993415.0
1.04,122.77,38,1.5,1531993910.0
-9.5,112.82,16,4.1,1531994509.0
0.39,120.62,73,3.9,1531995130.0
-9.68,112.69,10,3.7,1531995892.0
-9.55,112.8,35,4.9,1531997035.0
-9.68,112.71,10,4.2,1531997457.0
-10.12,112.57,10,3.9,1531999402.0
3.45,126.75,10,4.6,1532000980.0
-9.21,112.83,10,3.6,1532001626.0
-8.99,112.86,153,3.6,1532004078.0
-9.65,112.84,52,4.5,1532004595.0
1.32,126.81,11,3.5,1532006119.0
-9.67,112.86,10,4.1,1532006755.0
-9.43,112.87,10,3.9,1532007427.0
-8.99,112.8,101,3.6,1532008048.0
-9.68,112.8,10,4.3,1532010414.0
-9.6,112.9,10,3.7,1532011785.0
3.51,126.8,10,4.2,1532012349.0
-9.6,112.86,10,3.8,1532012399.0
-9.73,112.77,62,3.6,1532012695.0
-0.04,123.25,138,3.4,1532014953.0
-0.08,125.37,14,4.1,1532015172.0
-9.53,112.82,25,3.6,1532018629.0
-9.67,112.87,10,3.5,1532019072.0
-9.55,112.82,10,4.0,1532021181.0
-9.79,112.8,10,4.9,1532021596.0
-9.48,112.87,14,3.5,1532025810.0
-9.53,112.81,10,3.5,1532029375.0
-9.44,113.02,54,3.6,1532031678.0
-7.57,113.42,183,3.2,1532032630.0
1.77,126.4,10,4.0,1532034280.0
-9.4,118.06,35,2.8,1532040957.0
-9.44,112.75,29,4.0,1532041074.0
0.37,120.91,10,2.3,1532042494.0
-6.79,129.31,114,4.6,1532042993.0
-9.81,112.66,70,4.2,1532045165.0
-9.5,112.78,47,3.8,1532052657.0
-9.81,112.81,10,3.9,1532053056.0
0.06,124.41,20,3.4,1532058510.0
2.58,128.27,25,4.7,1532062996.0
-10.36,124.22,10,4.0,1532072793.0
-5.76,130.96,27,4.4,1532076034.0
-0.08,122.83,107,2.4,1532080058.0
-5.29,102.37,46,3.5,1532081956.0
-9.42,112.85,11,3.3,1532082426.0
-10.13,124.06,10,2.5,1532082436.0
0.3,124.83,10,3.1,1532082437.0
-7.88,127.56,174,4.5,1532085287.0
-1.73,99.8,24,5.2,1532091488.0
-1.65,99.75,10,4.7,1532091622.0
-1.7,99.76,13,4.0,1532092416.0
-1.65,99.78,14,3.2,1532092834.0
-1.66,99.74,19,3.4,1532097492.0
-1.64,99.58,68,3.9,1532097984.0
-1.67,99.77,10,3.1,1532098880.0
-3.36,128.62,10,4.3,1532115352.0
2.78,96.15,26,4.3,1532121081.0
-9.53,112.85,16,4.1,1532122049.0
-9.57,112.83,10,4.2,1532122507.0
-1.67,99.77,15,3.6,1532127988.0
-6.77,106.65,10,3.4,1532128152.0
-0.96,100.61,10,5.3,1532134697.0
2.69,124.4,285,4.2,1532137836.0
2.57,128.25,28,4.3,1532144566.0
-1.68,99.78,10,3.6,1532150461.0
-6.56,121.37,10,3.2,1532153680.0
-5.92,130.85,19,4.6,1532154157.0
-9.52,112.83,15,3.8,1532154217.0
-3.74,128.61,30,3.6,1532155673.0
-2.4,129.72,10,3.6,1532156245.0
1.64,99.26,30,3.1,1532156361.0
-6.82,126.62,223,4.2,1532156907.0
-9.53,112.89,10,3.4,1532157232.0
-4.83,105.8,10,3.6,1532157871.0
-6.46,104.94,15,3.1,1532158133.0
-3.28,129.27,23,3.3,1532158666.0
0.2,121.99,168,2.1,1532159612.0
-5.29,129.62,247,4.1,1532159621.0
-9.44,112.83,10,3.4,1532162466.0
-8.3,122.53,10,2.7,1532162896.0
-9.44,112.79,10,3.4,1532162920.0
-8.44,115.93,87,2.9,1532166315.0
-9.72,117.9,54,3.6,1532168427.0
-6.5,104.74,15,3.4,1532169267.0
0.16,121.75,143,2.1,1532172426.0
1.78,124.89,216,3.2,1532172662.0
-4.62,133.58,10,4.3,1532173004.0
-9.26,112.85,10,3.4,1532174350.0
-8.36,122.31,209,3.6,1532191404.0
-5.89,104.08,10,3.8,1532205163.0
-6.12,103.56,20,3.5,1532206723.0
1.34,126.63,10,3.9,1532206852.0
-2.8,130.06,38,4.2,1532210549.0
-11.57,119.05,15,3.9,1532213283.0
-1.88,99.78,10,3.0,1532214468.0
-1.73,99.76,21,3.6,1532216626.0
-1.7,99.79,10,2.9,1532217404.0
1.08,99.02,93,3.7,1532217914.0
-8.61,118.4,116,3.6,1532218415.0
-8.92,110.41,21,3.0,1532222090.0
-8.79,117.82,15,2.9,1532222333.0
-8.42,117.7,10,2.7,1532223312.0
0.17,122.45,131,2.1,1532224589.0
1.06,121.08,37,3.4,1532226484.0
-10.95,113.17,10,4.5,1532226925.0
4.69,92.84,10,5.2,1532228677.0
-7.02,117.93,247,3.4,1532229524.0
0.49,122.45,50,3.0,1532232366.0
-2.52,121.5,10,4.3,1532237068.0
2.29,127.61,127,3.4,1532238278.0
-7.58,129.3,20,4.8,1532241741.0
-7.6,129.44,142,4.6,1532241742.0
-5.09,103.17,26,3.1,1532249868.0
-7.3,128.64,173,4.5,1532250861.0
-1.64,99.65,38,3.1,1532251567.0
-11.27,110.97,36,4.6,1532251594.0
-1.64,99.67,35,3.2,1532251678.0
4.39,124.96,31,3.7,1532253298.0
-0.11,123.06,121,2.6,1532253675.0
