Tanggal,Waktu(UTC),Lintang,Bujur,Kedalaman(KM),Magnitudo(SR)
7/4/2018,06:17:45,-9.87,118.97,20,3.5
7/4/2018,07:32:49,-9.86,118.95,25,3.7
7/4/2018,08:17:58,-9.87,118.97,32,3.1
7/4/2018,09:29:13,3.73,128.03,148,4.2
7/4/2018,09:41:01,0.77,121.78,71,2.4
7/4/2018,11:23:28,2.35,95.72,13,3.7
7/4/2018,13:11:17,-0.28,122.89,10,2.5
7/4/2018,13:25:07,1.42,125.12,56,3.2
7/4/2018,15:00:47,-3.17,130.87,13,4.4
7/4/2018,15:10:58,1.21,126.14,22,3.7
7/4/2018,16:11:33,3.04,127.93,19,4.0
7/4/2018,16:23:50,-8.68,110.24,50,2.9
7/4/2018,18:45:23,-7.28,107.71,10,3.9
7/4/2018,18:45:34,-6.1,131.53,113,4.7
7/4/2018,19:55:58,-0.88,120.94,10,3.2
7/4/2018,21:15:22,-6.49,128.5,291,4.4
7/4/2018,21:53:38,-2.75,136.75,21,4.2
7/4/2018,22:59:41,-8.93,112.68,34,3.8
7/5/2018,00:26:48,-8.66,112.54,118,4.1
7/5/2018,01:49:21,1.23,122.43,10,4.1
7/5/2018,01:59:28,1.41,122.67,19,3.3
7/5/2018,03:07:39,-8.25,127.63,10,4.4
7/5/2018,03:54:15,-0.24,123.41,142,3.7
7/5/2018,10:19:13,1.07,98.25,27,3.4
7/5/2018,13:33:58,-1.82,140.11,10,2.7
7/5/2018,14:28:21,-0.13,123.25,109,3.4
7/5/2018,15:56:39,-9.05,110.39,13,3.3
7/5/2018,16:49:09,-7.65,105.93,10,3.4
7/5/2018,22:37:04,-5.75,110.38,530,4.8
7/6/2018,00:14:39,-9.91,116.82,27,3.0
7/6/2018,00:24:37,-0.1,125.27,10,3.9
7/6/2018,04:51:33,-7.49,128.51,10,5.0
7/6/2018,09:59:48,-0.2,122.68,10,2.5
7/6/2018,10:25:08,4.57,128.19,10,4.5
7/6/2018,11:33:47,-8.69,123.03,143,2.9
7/6/2018,11:46:37,-8.6,124.55,10,2.7
7/6/2018,16:44:21,0.86,120.84,16,1.9
7/6/2018,16:48:41,-6.16,104.38,18,4.1
7/7/2018,03:41:21,-9.68,117.43,10,3.2
7/7/2018,03:53:51,-6.9,106.44,15,3.2
7/7/2018,03:56:06,-6.9,106.43,10,4.4
7/7/2018,04:01:15,-6.91,106.43,10,4.1
7/7/2018,04:14:48,-7.09,106.44,10,2.9
7/7/2018,04:17:22,1.23,122.21,29,2.1
7/7/2018,04:19:09,0.93,98.11,41,3.3
7/7/2018,04:24:20,-7.0,106.45,18,2.6
7/7/2018,05:18:23,-6.92,106.43,10,4.6
7/7/2018,05:23:45,-6.91,106.4,10,4.7
7/7/2018,05:25:46,-6.92,106.35,10,3.9
7/7/2018,05:37:48,-6.93,106.35,11,3.2
7/7/2018,05:43:22,-6.91,106.41,19,2.6
7/7/2018,05:51:36,-6.9,106.42,12,3.6
7/7/2018,06:30:01,3.53,126.79,10,3.8
7/7/2018,06:35:02,-6.89,106.5,10,2.6
7/7/2018,06:38:32,0.41,119.94,60,3.5
7/7/2018,06:50:25,0.29,122.03,118,3.4
7/7/2018,06:56:39,-8.01,107.94,21,3.2
7/7/2018,07:16:57,-6.93,106.53,10,2.5
7/7/2018,07:19:58,-9.44,125.51,13,3.6
7/7/2018,07:22:43,-9.29,125.55,12,3.2
7/7/2018,08:01:24,-6.88,106.42,17,2.6
7/7/2018,08:07:36,-7.03,106.63,13,2.3
7/7/2018,08:09:36,4.92,96.01,10,4.5
7/7/2018,08:38:46,-6.88,106.36,12,3.3
7/7/2018,08:42:51,-6.92,106.4,11,3.1
7/7/2018,08:50:33,-0.02,123.13,82,2.0
7/7/2018,08:54:51,-10.1,121.49,91,3.4
7/7/2018,09:01:18,-6.82,106.47,14,3.1
7/7/2018,09:11:57,-6.93,106.37,10,2.8
7/7/2018,09:14:11,-6.92,106.33,11,2.7
7/7/2018,09:34:21,-6.57,106.44,15,2.8
7/7/2018,09:38:23,-6.77,106.66,19,2.4
7/7/2018,10:14:50,-6.75,106.4,21,2.5
7/7/2018,10:38:49,-6.91,106.41,18,2.7
7/7/2018,10:47:08,-6.87,106.39,14,2.7
7/7/2018,11:11:14,-0.01,122.83,157,2.8
7/7/2018,11:36:10,1.39,124.06,215,3.7
7/7/2018,11:38:25,-7.51,124.49,17,3.1
7/7/2018,11:50:18,-6.72,106.41,15,2.6
7/7/2018,11:56:54,-7.27,106.73,35,2.6
7/7/2018,12:01:53,-6.74,106.15,28,3.1
7/7/2018,12:14:10,-0.47,122.27,10,2.6
7/7/2018,12:15:03,-8.16,117.94,10,3.2
7/7/2018,12:42:37,2.92,98.83,172,4.0
7/7/2018,12:58:45,-6.83,106.61,10,2.1
7/7/2018,13:35:36,-6.9,106.54,11,2.6
7/7/2018,13:55:21,-8.09,107.9,20,3.4
7/7/2018,14:27:34,-6.82,106.59,10,2.2
7/7/2018,18:07:35,-5.31,105.03,12,3.4
7/7/2018,18:10:20,1.72,99.56,178,4.2
7/7/2018,18:13:54,-0.12,121.67,24,2.5
7/7/2018,19:57:33,-9.8,112.95,10,4.3
7/7/2018,20:06:07,-7.97,107.9,22,3.2
7/7/2018,22:21:19,-6.92,106.37,12,2.6
7/7/2018,22:25:55,0.35,98.52,22,4.2
7/8/2018,01:15:45,-5.0,124.65,393,3.3
7/8/2018,02:14:47,1.07,121.34,10,3.0
7/8/2018,02:15:41,-6.93,106.4,11,3.0
7/8/2018,04:02:44,-0.14,123.87,101,3.4
7/8/2018,05:19:41,-0.8,100.17,84,3.1
7/8/2018,05:53:19,-8.88,110.64,70,4.2
7/8/2018,06:52:38,0.17,98.37,36,3.1
7/8/2018,06:55:57,-6.2,131.82,108,4.4
7/8/2018,07:55:08,-9.51,112.89,10,3.8
7/8/2018,14:14:03,-7.91,107.91,10,2.9
7/8/2018,14:24:44,-7.42,106.12,24,3.0
7/8/2018,17:52:14,2.3,126.76,10,3.6
7/8/2018,18:04:27,-9.95,119.0,51,4.2
7/8/2018,18:43:11,0.45,123.09,70,2.2
7/8/2018,18:51:00,-1.05,130.31,10,2.9
7/8/2018,18:52:21,-2.74,140.36,10,1.4
7/8/2018,18:56:02,-3.79,139.84,10,2.7
7/8/2018,19:03:11,-1.96,140.07,10,2.6
7/8/2018,19:12:26,0.27,122.1,160,2.0
7/8/2018,19:13:24,-3.79,139.9,10,2.3
7/8/2018,19:20:23,-9.21,116.17,10,2.2
7/8/2018,19:32:16,-6.32,103.7,10,3.3
7/8/2018,19:46:38,-5.86,103.31,59,4.9
7/8/2018,19:52:35,-6.9,106.42,14,2.7
7/8/2018,20:02:24,-6.9,106.44,10,3.5
7/8/2018,20:03:28,-6.45,130.2,164,4.8
7/8/2018,20:16:13,-6.91,106.36,14,2.7
7/8/2018,20:22:22,-8.76,124.3,97,2.9
7/8/2018,20:30:51,-6.96,106.47,17,2.1
7/8/2018,20:41:50,-1.91,128.93,41,4.9
7/8/2018,21:27:36,1.09,122.72,15,3.9
7/9/2018,03:31:21,-1.31,120.23,10,3.5
7/9/2018,03:38:43,-6.92,106.39,10,3.0
7/9/2018,05:40:25,2.34,99.05,152,5.0
7/9/2018,06:10:27,-8.76,112.38,87,3.6
7/9/2018,07:57:20,-7.25,107.61,10,2.6
7/9/2018,08:41:13,0.53,121.52,70,3.2
7/9/2018,08:46:06,-1.95,98.81,27,3.6
7/9/2018,09:14:35,-9.26,125.12,10,3.1
7/9/2018,09:33:03,-9.17,125.83,14,4.4
7/9/2018,14:06:16,-4.65,129.6,22,3.9
7/9/2018,14:37:56,-0.35,122.83,10,2.7
7/9/2018,15:27:24,1.93,121.37,22,2.7
7/9/2018,18:56:26,-8.75,123.97,127,3.4
7/9/2018,22:29:05,-9.5,118.56,23,3.1
7/9/2018,22:31:12,-7.96,106.85,10,2.8
7/9/2018,22:31:36,1.45,127.36,112,4.8
7/9/2018,22:51:26,-9.29,123.87,89,3.6
7/10/2018,01:24:30,-2.88,99.99,26,4.8
7/10/2018,04:37:12,-8.19,118.5,192,3.7
7/10/2018,05:01:26,-2.8,100.02,25,3.2
7/10/2018,05:08:23,-8.18,107.32,11,3.7
7/10/2018,08:11:45,-3.26,127.43,30,3.1
7/10/2018,08:33:25,-9.33,115.16,46,3.2
7/10/2018,08:53:46,-5.3,133.8,10,4.8
7/10/2018,13:15:34,0.57,125.13,13,3.4
7/10/2018,14:46:43,1.47,122.16,10,3.3
7/10/2018,14:57:13,0.21,99.83,127,4.2
7/10/2018,15:33:21,0.26,122.06,193,5.1
7/10/2018,16:12:39,-0.06,122.86,163,2.8
7/11/2018,03:10:04,0.46,121.0,14,2.6
7/11/2018,03:21:48,-2.84,129.52,33,3.4
7/11/2018,08:22:54,-0.22,124.6,10,4.9
7/11/2018,10:02:30,-7.11,129.29,172,4.5
7/11/2018,11:42:46,2.83,96.54,38,3.4
7/11/2018,13:26:06,-0.43,124.0,86,4.0
7/11/2018,16:02:08,4.37,96.23,11,4.2
7/11/2018,16:45:35,-11.3,118.5,10,4.1
7/11/2018,18:18:36,-7.59,121.63,422,4.7
7/11/2018,19:38:58,-0.46,123.05,49,2.8
7/11/2018,20:29:27,-0.1,123.17,160,3.4
7/11/2018,21:07:53,-9.41,124.3,14,3.0
7/11/2018,23:37:55,0.31,122.28,141,2.9
7/11/2018,23:40:03,-6.46,104.82,10,3.3
7/12/2018,06:44:09,-1.72,113.53,14,4.4
7/12/2018,07:59:05,-11.05,116.22,10,3.6
7/12/2018,12:36:12,0.79,121.62,75,3.3
7/12/2018,13:03:26,-9.4,118.72,30,3.7
7/12/2018,16:53:41,-2.22,101.44,10,4.0
7/12/2018,20:10:49,-7.49,130.82,39,4.8
7/12/2018,20:35:00,3.29,127.24,29,4.7
7/12/2018,20:57:12,-6.86,106.49,10,3.7
7/12/2018,23:28:27,-0.02,123.76,111,3.2
7/13/2018,00:02:32,0.25,127.27,113,4.5
7/13/2018,02:29:36,1.25,124.56,228,4.1
7/13/2018,03:21:04,-8.9,124.36,111,4.3
7/13/2018,03:34:10,-4.86,138.54,10,4.7
7/13/2018,05:36:48,-9.09,116.18,75,3.8
7/13/2018,06:00:16,-8.66,115.36,75,2.8
7/13/2018,10:43:59,-7.42,128.62,186,4.9
7/13/2018,11:56:03,-5.2,104.22,10,2.8
7/13/2018,12:17:27,0.92,122.63,35,2.1
7/13/2018,18:02:41,2.52,99.11,189,4.8
7/14/2018,00:52:39,0.34,122.53,98,3.9
7/14/2018,01:55:02,-7.61,128.87,123,5.1
7/14/2018,10:40:20,-0.19,123.69,111,3.6
7/14/2018,13:49:55,-6.51,130.78,96,4.6
7/14/2018,14:40:13,-5.2,102.97,45,4.9
7/14/2018,16:00:32,0.8,121.72,34,2.3
7/14/2018,16:04:30,0.77,128.11,16,3.1
7/14/2018,16:14:11,-3.43,139.87,22,3.7
7/14/2018,16:19:06,-10.17,124.13,28,3.3
7/14/2018,16:25:19,-2.68,140.4,31,4.1
7/14/2018,16:53:43,-8.37,118.84,165,3.0
7/14/2018,19:20:19,-1.29,120.65,10,3.2
7/14/2018,20:13:05,-8.02,117.2,22,3.2
7/14/2018,21:38:12,-9.24,123.59,101,3.3
7/15/2018,01:33:06,2.06,128.36,227,4.3
7/15/2018,01:49:27,-7.02,122.24,10,4.1
7/15/2018,02:39:02,-8.17,120.04,189,4.0
7/15/2018,04:09:27,-3.07,139.82,92,5.0
7/15/2018,05:56:12,0.19,121.89,29,3.6
7/15/2018,07:26:12,-6.96,106.35,10,4.7
7/15/2018,12:02:20,1.4,127.27,139,4.1
7/15/2018,12:29:27,-9.36,110.38,10,4.2
7/15/2018,12:57:26,-3.55,128.62,10,3.7
7/15/2018,13:04:12,-9.31,110.33,18,3.7
7/15/2018,13:46:01,-9.35,110.35,10,4.0
7/15/2018,14:03:57,-8.78,119.5,132,4.9
7/15/2018,14:19:54,2.69,125.26,227,3.4
7/15/2018,15:34:28,-8.18,107.1,10,2.7
7/15/2018,18:05:32,0.28,98.67,10,3.1
7/15/2018,18:39:29,-8.78,118.33,122,4.0
7/15/2018,20:10:53,-3.61,129.3,18,3.9
7/15/2018,20:29:57,2.59,128.17,189,3.7
7/15/2018,20:32:49,-8.26,123.54,10,3.2
7/15/2018,23:48:51,-9.01,115.39,114,4.8
7/16/2018,03:32:11,-8.78,110.91,32,2.8
7/16/2018,05:32:44,-8.61,117.07,12,3.1
7/16/2018,05:50:25,4.76,96.37,26,4.1
7/16/2018,08:09:27,2.03,128.1,14,4.2
7/16/2018,13:39:22,-8.24,107.62,10,4.7
7/16/2018,15:51:19,-0.4,124.46,13,4.2
7/16/2018,16:59:29,-3.95,140.1,76,3.7
7/16/2018,17:03:58,-9.21,110.37,10,3.5
7/16/2018,17:44:13,-6.89,106.38,11,2.6
7/16/2018,19:06:33,-8.89,124.06,10,2.5
7/16/2018,19:06:50,-7.52,103.13,10,4.7
7/16/2018,20:55:15,-3.12,130.59,10,4.2
7/16/2018,21:24:28,-1.66,139.73,10,3.5
7/17/2018,00:02:33,-0.33,100.44,10,4.1
7/17/2018,00:22:07,-0.38,100.49,10,3.3
7/17/2018,04:12:46,-8.83,116.91,10,1.9
7/17/2018,05:05:18,-9.59,115.07,64,3.1
7/17/2018,05:47:59,-6.89,106.43,12,2.7
7/17/2018,20:16:01,0.99,125.94,12,4.8
7/17/2018,23:39:20,-7.67,124.9,318,4.1
7/18/2018,04:20:22,-8.84,117.62,10,2.2
7/18/2018,05:59:07,4.17,125.84,77,4.1
7/18/2018,08:14:15,0.95,121.24,14,3.4
7/18/2018,10:18:16,-8.03,122.34,228,4.4
7/18/2018,10:36:49,2.46,128.2,201,4.2
7/18/2018,11:41:16,-1.14,122.58,179,3.1
7/18/2018,11:42:33,3.4,124.65,235,4.6
7/18/2018,12:14:07,-8.12,124.0,168,3.6
7/18/2018,14:10:37,-8.79,122.32,109,3.6
7/18/2018,16:05:25,0.19,122.08,147,2.2
7/18/2018,18:18:39,0.64,96.53,28,3.0
7/18/2018,19:49:41,-3.69,140.84,10,2.9
7/18/2018,19:59:09,-4.9,129.67,208,4.1
7/18/2018,20:12:24,2.98,98.13,87,4.0
7/18/2018,20:21:41,-0.6,99.22,59,3.7
7/18/2018,20:40:37,3.21,128.22,35,4.7
7/18/2018,21:44:25,3.05,127.68,113,3.7
7/18/2018,22:59:39,1.05,123.16,16,3.5
7/19/2018,00:12:27,-9.49,117.57,10,2.7
7/19/2018,00:21:05,-9.58,116.41,13,3.3
7/19/2018,01:32:51,-10.34,119.02,10,3.9
7/19/2018,03:43:13,-9.05,124.08,10,2.9
7/19/2018,05:20:37,0.85,120.5,10,3.2
7/19/2018,06:37:58,-8.92,111.13,10,4.4
7/19/2018,07:42:41,-4.47,102.37,29,4.2
7/19/2018,09:35:12,1.54,127.19,113,4.5
7/19/2018,10:27:53,-6.63,107.62,10,3.0
7/19/2018,10:56:03,-2.83,140.3,10,2.9
7/19/2018,12:03:44,-9.56,112.83,12,4.5
7/19/2018,12:17:09,-9.4,112.87,10,4.5
7/19/2018,12:23:37,-9.7,112.75,59,5.5
7/19/2018,12:30:52,-9.54,112.82,16,4.6
7/19/2018,12:41:37,-9.42,112.84,10,3.4
7/19/2018,12:44:53,-9.54,112.86,10,4.4
7/19/2018,12:45:49,-9.7,112.87,10,4.6
7/19/2018,12:49:36,-9.84,112.83,10,4.9
7/19/2018,13:06:08,-9.53,112.85,10,3.6
7/19/2018,13:09:17,-9.56,112.84,11,3.8
7/19/2018,13:12:21,-9.75,112.84,10,3.9
7/19/2018,13:14:38,-9.81,112.83,29,3.9
7/19/2018,13:20:36,-9.07,112.91,11,3.6
7/19/2018,13:24:52,-9.48,112.83,12,3.9
7/19/2018,13:34:34,1.11,126.47,17,3.8
7/19/2018,13:40:13,-9.51,112.91,12,3.8
7/19/2018,14:00:17,-9.56,112.86,12,4.1
7/19/2018,14:47:30,-9.69,112.75,16,4.4
7/19/2018,15:03:24,-9.65,112.65,10,3.8
7/19/2018,15:06:41,-9.21,122.22,28,2.5
7/19/2018,15:10:27,-9.68,112.86,10,3.7
7/19/2018,16:12:59,-9.67,112.81,29,3.9
7/19/2018,16:13:42,-0.23,122.84,122,2.4
7/19/2018,16:21:58,-9.56,112.85,10,4.0
7/19/2018,16:34:59,-9.12,112.92,10,3.7
7/19/2018,16:43:35,0.21,120.64,10,2.3
7/19/2018,16:51:50,1.04,122.77,38,1.5
7/19/2018,17:01:49,-9.5,112.82,16,4.1
7/19/2018,17:12:10,0.39,120.62,73,3.9
7/19/2018,17:24:52,-9.68,112.69,10,3.7
7/19/2018,17:43:55,-9.55,112.8,35,4.9
7/19/2018,17:50:57,-9.68,112.71,10,4.2
7/19/2018,18:23:22,-10.12,112.57,10,3.9
7/19/2018,18:49:40,3.45,126.75,10,4.6
7/19/2018,19:00:26,-9.21,112.83,10,3.6
7/19/2018,19:41:18,-8.99,112.86,153,3.6
7/19/2018,19:49:55,-9.65,112.84,52,4.5
7/19/2018,20:15:19,1.32,126.81,11,3.5
7/19/2018,20:25:55,-9.67,112.86,10,4.1
7/19/2018,20:37:07,-9.43,112.87,10,3.9
7/19/2018,20:47:28,-8.99,112.8,101,3.6
7/19/2018,21:26:54,-9.68,112.8,10,4.3
7/19/2018,21:49:45,-9.6,112.9,10,3.7
7/19/2018,21:59:09,3.51,126.8,10,4.2
7/19/2018,21:59:59,-9.6,112.86,10,3.8
7/19/2018,22:04:55,-9.73,112.77,62,3.6
7/19/2018,22:42:33,-0.04,123.25,138,3.4
7/19/2018,22:46:12,-0.08,125.37,14,4.1
7/19/2018,23:43:49,-9.53,112.82,25,3.6
7/19/2018,23:51:12,-9.67,112.87,10,3.5
7/20/2018,00:26:21,-9.55,112.82,10,4.0
7/20/2018,00:33:16,-9.79,112.8,10,4.9
7/20/2018,01:43:30,-9.48,112.87,14,3.5
7/20/2018,02:42:55,-9.53,112.81,10,3.5
7/20/2018,03:21:18,-9.44,113.02,54,3.6
7/20/2018,03:37:10,-7.57,113.42,183,3.2
7/20/2018,04:04:40,1.77,126.4,10,4.0
7/20/2018,05:55:57,-9.4,118.06,35,2.8
7/20/2018,05:57:54,-9.44,112.75,29,4.0
7/20/2018,06:21:34,0.37,120.91,10,2.3
7/20/2018,06:29:53,-6.79,129.31,114,4.6
7/20/2018,07:06:05,-9.81,112.66,70,4.2
7/20/2018,09:10:57,-9.5,112.78,47,3.8
7/20/2018,09:17:36,-9.81,112.81,10,3.9
7/20/2018,10:48:30,0.06,124.41,20,3.4
7/20/2018,12:03:16,2.58,128.27,25,4.7
7/20/2018,14:46:33,-10.36,124.22,10,4.0
7/20/2018,15:40:34,-5.76,130.96,27,4.4
7/20/2018,16:47:38,-0.08,122.83,107,2.4
7/20/2018,17:19:16,-5.29,102.37,46,3.5
7/20/2018,17:27:06,-9.42,112.85,11,3.3
7/20/2018,17:27:16,-10.13,124.06,10,2.5
7/20/2018,17:27:17,0.3,124.83,10,3.1
7/20/2018,18:14:47,-7.88,127.56,174,4.5
7/20/2018,19:58:08,-1.73,99.8,24,5.2
7/20/2018,20:00:22,-1.65,99.75,10,4.7
7/20/2018,20:13:36,-1.7,99.76,13,4.0
7/20/2018,20:20:34,-1.65,99.78,14,3.2
7/20/2018,21:38:12,-1.66,99.74,19,3.4
7/20/2018,21:46:24,-1.64,99.58,68,3.9
7/20/2018,22:01:20,-1.67,99.77,10,3.1
7/21/2018,02:35:52,-3.36,128.62,10,4.3
7/21/2018,04:11:21,2.78,96.15,26,4.3
7/21/2018,04:27:29,-9.53,112.85,16,4.1
7/21/2018,04:35:07,-9.57,112.83,10,4.2
7/21/2018,06:06:28,-1.67,99.77,15,3.6
7/21/2018,06:09:12,-6.77,106.65,10,3.4
7/21/2018,07:58:17,-0.96,100.61,10,5.3
7/21/2018,08:50:36,2.69,124.4,285,4.2
7/21/2018,10:42:46,2.57,128.25,28,4.3
7/21/2018,12:21:01,-1.68,99.78,10,3.6
7/21/2018,13:14:40,-6.56,121.37,10,3.2
7/21/2018,13:22:37,-5.92,130.85,19,4.6
7/21/2018,13:23:37,-9.52,112.83,15,3.8
7/21/2018,13:47:53,-3.74,128.61,30,3.6
7/21/2018,13:57:25,-2.4,129.72,10,3.6
7/21/2018,13:59:21,1.64,99.26,30,3.1
7/21/2018,14:08:27,-6.82,126.62,223,4.2
7/21/2018,14:13:52,-9.53,112.89,10,3.4
7/21/2018,14:24:31,-4.83,105.8,10,3.6
7/21/2018,14:28:53,-6.46,104.94,15,3.1
7/21/2018,14:37:46,-3.28,129.27,23,3.3
7/21/2018,14:53:32,0.2,121.99,168,2.1
7/21/2018,14:53:41,-5.29,129.62,247,4.1
7/21/2018,15:41:06,-9.44,112.83,10,3.4
7/21/2018,15:48:16,-8.3,122.53,10,2.7
7/21/2018,15:48:40,-9.44,112.79,10,3.4
7/21/2018,16:45:15,-8.44,115.93,87,2.9
7/21/2018,17:20:27,-9.72,117.9,54,3.6
7/21/2018,17:34:27,-6.5,104.74,15,3.4
7/21/2018,18:27:06,0.16,121.75,143,2.1
7/21/2018,18:31:02,1.78,124.89,216,3.2
7/21/2018,18:36:44,-4.62,133.58,10,4.3
7/21/2018,18:59:10,-9.26,112.85,10,3.4
7/21/2018,23:43:24,-8.36,122.31,209,3.6
7/22/2018,03:32:43,-5.89,104.08,10,3.8
7/22/2018,03:58:43,-6.12,103.56,20,3.5
7/22/2018,04:00:52,1.34,126.63,10,3.9
7/22/2018,05:02:29,-2.8,130.06,38,4.2
7/22/2018,05:48:03,-11.57,119.05,15,3.9
7/22/2018,06:07:48,-1.88,99.78,10,3.0
7/22/2018,06:43:46,-1.73,99.76,21,3.6
7/22/2018,06:56:44,-1.7,99.79,10,2.9
7/22/2018,07:05:14,1.08,99.02,93,3.7
7/22/2018,07:13:35,-8.61,118.4,116,3.6
7/22/2018,08:14:50,-8.92,110.41,21,3.0
7/22/2018,08:18:53,-8.79,117.82,15,2.9
7/22/2018,08:35:12,-8.42,117.7,10,2.7
7/22/2018,08:56:29,0.17,122.45,131,2.1
7/22/2018,09:28:04,1.06,121.08,37,3.4
7/22/2018,09:35:25,-10.95,113.17,10,4.5
7/22/2018,10:04:37,4.69,92.84,10,5.2
7/22/2018,10:18:44,-7.02,117.93,247,3.4
7/22/2018,11:06:06,0.49,122.45,50,3.0
7/22/2018,12:24:28,-2.52,121.5,10,4.3
7/22/2018,12:44:38,2.29,127.61,127,3.4
7/22/2018,13:42:21,-7.58,129.3,20,4.8
7/22/2018,13:42:22,-7.6,129.44,142,4.6
7/22/2018,15:57:48,-5.09,103.17,26,3.1
7/22/2018,16:14:21,-7.3,128.64,173,4.5
7/22/2018,16:26:07,-1.64,99.65,38,3.1
7/22/2018,16:26:34,-11.27,110.97,36,4.6
7/22/2018,16:27:58,-1.64,99.67,35,3.2
7/22/2018,16:54:58,4.39,124.96,31,3.7
7/22/2018,17:01:15,-0.11,123.06,121,2.6
7/22/2018,18:19:41,4.66,125.0,26,4.6
7/22/2018,18:28:43,4.62,125.06,24,5.2
7/22/2018,19:49:07,-2.91,130.07,18,3.6
7/22/2018,19:54:27,-9.59,112.85,33,3.7
7/22/2018,21:03:36,-7.87,107.36,23,2.9
7/22/2018,21:43:27,3.38,126.69,49,4.7
7/23/2018,00:48:20,-7.16,107.41,14,2.7
7/23/2018,00:51:50,1.05,127.84,11,3.6
7/23/2018,07:19:23,-3.58,102.48,10,4.2
7/23/2018,07:20:32,-2.92,140.2,10,3.9
7/23/2018,07:56:58,2.42,128.56,238,4.1
7/23/2018,08:17:10,-4.02,129.5,10,4.5
7/23/2018,08:18:34,0.27,122.06,166,4.9
7/23/2018,09:05:17,-8.68,122.25,31,3.2
7/23/2018,09:08:58,-2.73,139.98,45,2.2
7/23/2018,09:13:33,-10.51,123.91,40,3.1
7/23/2018,09:19:32,-8.92,113.06,16,3.7
7/23/2018,10:44:54,-0.36,123.1,103,4.0
7/23/2018,10:50:01,-2.48,140.25,10,2.2
7/23/2018,11:30:56,0.53,122.55,188,3.7
7/23/2018,13:57:29,-9.73,112.82,21,4.9
7/23/2018,14:52:16,-9.51,112.83,10,4.0
7/23/2018,16:03:19,0.96,121.92,24,3.0
7/23/2018,22:39:24,1.07,126.23,10,4.4
7/24/2018,01:46:04,-3.88,122.88,186,3.5
7/24/2018,01:50:48,-8.65,121.92,182,3.8
7/24/2018,04:04:52,-8.57,119.49,171,3.3
7/24/2018,04:17:14,-0.71,100.0,64,3.5
7/24/2018,04:23:02,-1.2,120.85,10,3.4
7/24/2018,06:01:17,-7.99,107.42,17,4.2
7/24/2018,08:05:37,-2.29,127.98,95,3.8
7/24/2018,09:03:54,1.74,122.16,56,2.2
7/24/2018,09:18:26,-8.75,123.81,11,2.4
7/24/2018,11:33:32,-2.87,129.89,24,4.0
7/24/2018,11:47:40,-2.77,129.79,27,3.8
7/24/2018,14:19:21,-0.14,123.76,40,3.4
7/24/2018,14:50:38,-10.7,116.4,12,4.9
7/24/2018,17:01:12,-8.25,110.69,121,3.3
7/24/2018,17:14:11,-9.52,112.83,130,3.7
7/24/2018,17:15:40,-9.41,114.69,10,3.7
7/24/2018,17:26:21,-9.53,112.8,10,3.7
7/24/2018,19:01:15,-7.94,107.27,27,3.2
7/24/2018,19:03:14,-9.28,124.52,10,2.6
7/24/2018,19:14:13,-9.29,124.49,10,2.7
7/24/2018,19:26:38,-7.02,106.0,13,3.3
7/24/2018,19:42:44,-9.57,112.88,10,3.6
7/24/2018,23:04:59,-9.79,116.62,24,3.5
7/25/2018,00:27:59,0.47,121.5,10,2.4
7/25/2018,00:40:34,0.42,120.44,81,3.7
7/25/2018,01:38:07,3.66,97.05,10,3.6
7/25/2018,04:00:02,-10.07,111.05,20,4.3
7/25/2018,05:18:55,4.46,126.64,51,4.5
7/25/2018,06:01:47,-7.04,130.01,137,4.7
7/25/2018,06:03:22,-0.14,122.82,121,2.8
7/25/2018,08:20:04,2.57,128.27,48,5.1
7/25/2018,09:05:49,4.22,126.16,107,4.8
7/25/2018,10:21:50,-8.51,126.66,18,4.3
7/25/2018,11:53:39,-8.3,118.74,179,3.6
7/25/2018,12:25:55,0.85,122.57,21,1.7
7/25/2018,12:35:07,-0.13,122.97,109,2.9
7/25/2018,14:29:20,-2.3,125.91,14,2.9
7/25/2018,15:08:47,-8.92,123.95,28,2.5
7/25/2018,15:13:08,-0.04,123.17,128,2.8
7/25/2018,15:56:22,0.58,119.58,10,3.8
7/25/2018,19:42:00,-8.39,107.7,46,4.5
7/25/2018,20:13:16,-7.13,129.49,134,5.1
7/25/2018,20:40:00,-7.23,129.61,140,5.1
7/25/2018,21:08:55,1.71,126.22,10,4.1
7/25/2018,21:56:58,-0.14,124.43,14,3.1
7/26/2018,00:22:13,1.84,126.43,14,3.5
7/26/2018,00:31:43,1.43,98.27,35,4.0
7/26/2018,05:58:37,-5.95,102.33,25,5.0
7/26/2018,09:26:30,-9.55,124.14,16,3.1
7/26/2018,10:34:56,-1.76,99.78,11,4.3
7/26/2018,10:47:04,0.64,121.42,21,2.3
7/26/2018,10:53:18,-2.92,130.1,12,3.7
7/26/2018,14:27:08,-7.96,117.57,267,3.4
7/26/2018,15:10:00,-1.79,99.77,10,4.4
7/26/2018,15:12:47,-1.68,99.77,14,4.9
7/26/2018,15:23:26,-1.63,99.64,56,3.2
7/26/2018,15:24:07,-8.52,108.43,40,3.3
7/26/2018,15:26:28,-7.15,106.09,17,3.1
7/26/2018,15:29:57,-1.66,99.76,10,3.5
7/26/2018,15:34:21,-1.64,99.66,65,3.6
7/26/2018,16:31:35,-9.2,119.22,75,3.4
7/26/2018,17:32:23,-1.71,99.66,75,3.6
7/26/2018,18:07:47,-11.04,114.74,10,3.8
